law_name,law_no,effective_date,version,jurisdiction,language,doc_type,article_no,article_title,paragraph_no,path,chunk_id,tags,text,hash,source_file
루트킷,,,v0,KR,ko,백과,0,본문,,루트킷,루트킷-v0-0000-00-0030,,"[제목] 루트킷
루트킷을 제거하는 신뢰성있는 유일한 방법은 운영 체제를 신뢰되는 매체에서 재설치하는 것이라고 믿는 전문가들이 있다. 이것은 감염된 시스템에서 실행 중인 안티바이러스와 악성코드 제거 툴들이 잘 쓰여진 커널 모드 루트킷들에는 효과적이지 않기 때문이다. 신뢰되는 매체에서 대체 운영 체제를 부팅하는 것은 감염된 시스템 볼륨이 마운트되고 잠재적으로 안전하게 제거되었으며 중요한 데이터가 복사되었다는 것이다. 또는 대안으로 포렌식 검사가 수행되었거나. 윈도우 사전 설치 환경 같은 경량 운영 체제들은 이 목적으로 사용될 수 있으며 시스템을 깨끗하게 해준다.
비록 루트킷의 본성과 종류가 알려졌지만, 직접 이것을 복구하는 것은 비현실적이며, 운영 체제를 재설치하는 것이 훨씬 쉽고 빠르다.
대중적 이용 가능성 
공격자에게 사용되는 악성코드들처럼, 많은 루트킷 구현들은 인터넷에서 공유되고 쉽게 사용 가능하다.",16426dc15cbd50ca0e7666d90de75c06f4c5e697c48241f6ca6ec18e88237f95,
루트킷,,,v0,KR,ko,백과,0,본문,,루트킷,루트킷-v0-0000-00-0031,,"[제목] 루트킷
대부분의 루트킷들은 인터넷에서 기반한 컴퓨터 시스템에서 숨기고, 비인가된 제어를 하는 것을 입증하기 위한 익스플로잇 또는 학문적으로 ""개념 증명""으로서 사용 가능하다. 종종 은폐를 위해 완벽하게 최적화되지 않은 루트킷들은 자신의 존재에 대한 의도치 않은 증거를 남겨놓는다. 그렇더라도, 이러한 루트킷들이 공격에 사용될 때는 매우 효과적일 수 있다.
방어 
루트킷이 설치되는 것을 막는 시스템 하드닝은 루트킷을 방어하는 첫번째 계층 중 하나이다. 보안 패치, 최소 권한 원리 등은 모든 종류의 악성코드를 막는데 효과적인 방식이다.
통일 확장 펌웨어 인터페이스 같은 새로운 보안 부트 명세는 부트킷의 위협 때문에 설계되었지만, 자신이 제공하는 특징이 사용되지 않는다면 더 취약하다.
서버 시스템에서 원격 서버 증명은 서버를 좋은 상태로 유지시키는 효과적인 방법이다.
같이 보기
호스트 기반 침입 탐지 시스템
 중간자 공격
각주
더 읽어보기",1490a3a063077696ffbc902c4a41c8b47141ba351d8927ebb0ca5d52ed16bb16,
루트킷,,,v0,KR,ko,백과,0,본문,,루트킷,루트킷-v0-0000-00-0032,,"[제목] 루트킷
외부 링크 
 Rootkit Analysis: Research and Analysis of Rootkits
 Even Nastier: Traditional RootKits
 Sophos Podcast about rootkit removal
 Rootkit research in Microsoft
 Testing of antivirus/anti-rootkit software for the detection and removal of rootkits , Anti-Malware Test Lab, January 2008
 Testing of anti-rootkit software , InformationWeek, January 2007
 Security Now! Episode 9, Rootkits, Podcast by Steve Gibson/GRC explaining Rootkit technology, October 2005
암호 공격
사이버 전쟁
악성 소프트웨어",545c2daa219a47d64cf45bcce121bf2932f0fbe179fa13fe3bfefc3f1d1d0320,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0001,,"[제목] 정보 보안
정보 보안(情報保安, , 정보 보호)은 정보를 여러 가지 위협으로부터 보호하는 것을 뜻한다.",c37f66187dc2c6030bff636ee2d3ce98efef068d0444d9f63bde04914d654076,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0002,,"[제목] 정보 보안
개요 
정보의 수집, 가공, 저장, 검색, 송신, 수신 도중에 정보의 훼손, 변조, 유출 등을 방지하기 위한 관리적, 기술적 방법을 의미한다. 정보 보호란 정보를 제공하는 공급자 측면과 사용자 측면에서 이해할 수 있다.
공급자 측면 : 내∙외부의 위협요인들로부터 네트워크, 시스템 등의 하드웨어 데이터베이스, 통신 및 전산시설 등 정보자산을 안전하게 보호∙운영하기 위한 일련의 행위
사용자 측면 : 개인 정보 유출, 남용을 방지하기 위한 일련의 행위.
정의 
정보보안의 정의는 출처에 따라 다양하다. 주요한 예시들은 아래와 같다.",8172a91499346d8dabb0ee65c667054f47df1f6216d8a42c09bde052331c78ca,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0003,,"[제목] 정보 보안
""정보의 기밀성(Confidentiality), 무결성(Integrity), 가용성(Availability). 추가적으로 진정성(authenticity), 책임성(accountability), 부인방지(non-repudiation), 그리고 신뢰성(reliability)과 관계가 있을 수 있다."" (ISO/IEC 27000:2009)
 ""인가되지 않은 접근, 사용, 폭로, 붕괴, 수정, 파괴로부터 정보와 정보 시스템을 보호해 기밀성, 무결성, 가용성을 제공하는 것."" (CNSS, 2010)
 ""인가된 사용자만이(기밀성) 정확하고 완전한 정보로(무결성) 필요할 때 접근할 수 있도록(가용성) 하는 일련의 작업."" (ISACA, 2008)
 ""조직의 지적 자산을 보호하는 절차."" (Pipkin, 2000)
 ""...정보보안은 위험 관리 규율로, 정보 위험이 사업에 미치는 비용을 관리하는 작업이다."" (McDermott and Geer, 2001)
개념",840738e8f65a629d43cde1babbfe52597904c6537d53b18fec471823827870e6,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0004,,"[제목] 정보 보안
정보 보안의 주요 목표 
정보에 대한 위협이란 허락되지 않은 접근, 수정, 노출, 훼손, 파괴 등이다. 정보위협의 주체는 외부의 해커가 될 수도 있고, 내부인이 될 수도 있다. 정보에 대한 위협은 나날이 늘어가고 있기 때문에 모든 위협을 나열할 수는 없으나, 전통적으로 다음의 세가지가 정보 보안의 주요한 목표이다. (때로는 정보 보안만이 아닌 보다 넓은 보안의 목표로 이야기되기도 한다.)
기밀성
허락 되지 않은 사용자 또는 객체가 정보의 내용을 알 수 없도록 하는 것이다. 비밀 보장이라고 할 수도 있다. 원치 않는 정보의 공개를 막는다는 의미에서 프라이버시 보호와 밀접한 관계가 있다.",f5df71f9f12576ab1692936f67af2e435a19dcd86af539356a17eea0692df371,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0005,,"[제목] 정보 보안
무결성
허락 되지 않은 사용자 또는 객체가 정보를 함부로 수정할 수 없도록 하는 것이다. 다시 말하면, 수신자가 정보를 수신했을 때, 또는 보관돼 있던 정보를 꺼내 보았을 때 그 정보가 중간에 수정 또는 첨삭되지 않았음을 확인할 수 있도록 하는 것이다.",e66498803ecabd9bfa3066a1b30804971dbc52783338fc94099f386e5e97420f,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0006,,"[제목] 정보 보안
가용성
허락된 사용자 또는 객체가 정보에 접근하려 하고자 할 때 이것이 방해받지 않도록 하는 것이다. 최근에 네트워크의 고도화로 대중에 많이 알려진 서비스 거부 공격(DDoS 공격, )이 이러한 가용성을 해치는 공격이다.",002c978f7ad4388c75c2f91283b408e354ef5e41185cc9e08ca5a2abd0d3c18c,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0007,,"[제목] 정보 보안
정보보안의 특성
 정보보안은 100% 완벽하게 달성할 수 없다.
 정보보안 대책의 설치시 필요성을 확신할 수 없다.
 정보보안 대책의 효과성은 실패율에 의해 측정된다.
 2가지 이상의 대책을 동시에 사용하면 위험을 크게 줄일 수 있다.
부인 방지 
부인 봉쇄(否認封鎖)라고도 한다. 정보를 보낸 사람이 나중에 정보를 보냈다는 것을 발뺌(부인)하지 못하도록 하는 것이다.",29bb6769873077eb22d25d8985c9ca9e698ae4df902aa019d0fcdd182953b655,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0008,,"[제목] 정보 보안
보안등급 분류 
보호할 대상을 중요성에 따라 분류해, 각각의 중요도에 따라 보호방법에 차등을 두는 것을 말한다.
일반적으로 기업의 경우 공개자료,대외비,기밀등으로 구분되며 최근에 개인정보를 취급하는 기업의 경우 개인정보를 포함한다.
(확실X)",beef40e34161fa9af65dc28e12e2ee0345674a8889d88aab0202ba653bb613c2,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0009,,"[제목] 정보 보안
위험관리 
위험요소의 발견에서부터 위험요소의 최소화 및 제거를 위한 모든 관리체제를 말한다. 주로 다음과 같은 항목을 정의한다
 위험의 정의
 위험의 수준 분류
 위험요소 발견시 제거를 위한 위험의 수준별 처리시간
 위험의 신고에서 제거까지의 정보공유방법 및 절차
 위험의 기록
접근제한 
보호할 대상에 대해 인가된 접근을 허용하고 비인가된 접근시도를 차단하는 것.
신분증명 
개개인을 식별할 수 있는 정보
 아이디
 주민등록증,주민등록번호
 여권
 출입카드
인증 
인증에는 실체 인증(개체 인증으로도 표현함)과 출처 인증이 있다.",8b793f3a3807e9d9016718dda984246e197119c9040cc8bcef5435e08ad7ed85,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0010,,"[제목] 정보 보안
실체 인증 
어떤 실체가 정말 주장하는 실체가 맞는지 확인하는 것이다.
특정방법으로 약속된 정보를 인가된 자와 교환한 후 해당 정보를 제시하는 경우에 한해 접근을 허용하는 것을 말한다.
 로그인(아이디와 암호)
 부대의 암구호
 자물쇠와 열쇠",5b8e5063eea4f94c5ce5efe69fc9695521a673dd244686bcbd2e61ada0b7e096,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0011,,"[제목] 정보 보안
출처 인증 
메시지 또는 자료의 출처가 정말 주장하는 출처가 맞는지 확인하는 것이다.
인가된 자에게만 있는 중복되지 않은 정보에 대한 인가목록을 만든 후 인가목록에서 확인된 자에 한해 접근을 허용하는 것을 말한다
 지문인식",29ac816217ef6564b8aba9291bc495e8cd6ab891d0eb636a0f4ae15372dd4f49,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0012,,"[제목] 정보 보안
정보 보안의 방법 
정보 보안을 위해서는 물리적인 방법과 비물리적인(소프트웨어적인) 방법이 사용될 수 있다. 물리적인 방법 중 대표적인 것은 자물쇠의 사용이나 보초의 활용 등을 들 수 있다. 비물리적인 방법 중 대표적인 것은 암호학 기술을 사용하여 권한을 가진 인물에게만 접근을 허용하거나 유출경로를 모두 모니터링, 통제하여 유출위험을 사전에 차단하는 방법 두 가지를 들 수 있다.
유출경로별",112a763c143c2372259f26e1bd6b5f8b820097a2e2189abf55a149504978a00e,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0013,,"[제목] 정보 보안
DB 또는 어플리케이션: 외부자, 내부자가 DB내에 저장된 정보에 불법접근하는 것을 막는 방식을 사용한다. 사용자 실수, 오용, 내부자 권한남용, 비정상적인 접근행위 및 DB관련 취약점으로부터 보호하는 방식을 사용한다.",931fa3fa1301250a11d78bd8e1195c24582fe08f6a27b38f19bc7d0a1c737b7e,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0014,,"[제목] 정보 보안
DB암호화: DBMS나 DBMS 외부에서 정보에 대해 암/복호화가 수행되는 방법. 비인가자에 대한 정보 오용을 방지하기 위해 도입.
 DB방화벽: 접근제어로도 불림. 권한있는 사용자의 접근만 허용하는 방식과 권한에 따라 접근권한을 차등 부여하는 방식이 있다
 개인정보 접속기록 관리: 접속한 내역을 기록하는 기술이다. 쿼리문, 쿼리결과값, 정보패턴, IP, IP, 접속시간 등을 저장한다. 사용자들은 나의 행위가 모두 ‘로깅’되는 것을 인지하고 있기 때문에 과다조회를 통제하는 효과도 볼 수 있다.
엔드포인트(PC, 서버, 모바일) : 단말에서 개인정보나 기밀정보 등을 보안하는 기술.",24edd3df4224e0e3b881db370456164be4850ddaa633bf049bd2873198f96bc3,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0015,,"[제목] 정보 보안
엔드포인트 DLP: Data Loss Prevention의 약자로 내부정보 유출을 방지하는 기술
 PC내 개인정보 및 기밀정보 암호화: PC내 저장된 정보가 비인가자, 외부인에게 노출되지 않도록 보호하는 기술. 대칭형, 비대칭형, 단방향 암호가 있다.
 DRM: Data Rights Managements의 약자. 권한자에게만 복호화키를 주어서 문서유출시 불법적인 사용자가 문서를 무단으로 열어보지 못하게 하는 기술.
 백신: 엔드포인트 내 숨어있는 악성 소프트웨어를 찾아내서 제거하는 기술. 악성 소프트웨어는 정보탈취의 원인이 되기도 한다.
네트워크 (메일, 웹서비스): 네트워크를 통해 보안을 위협하는 모든 문제들을 해결하는 방식이다. 정보유출, 악성코드 감염 및 디도스 공격 예방 등이 해당된다.",f9510cbd3f7ea0e189a8369111ab161c25259fbfc8fc8c73b5968a53e80d5d91,
정보 보안,,,v0,KR,ko,백과,0,본문,,정보 보안,정보 보안-v0-0000-00-0016,,"[제목] 정보 보안
네트워크 DLP : 사외망으로 통하는 네트워크 끝단에서 내부정보 유출을 통제하는 기술. 메신저, 웹하드, 웹메일, 클라우드 서비스를 통한 기밀정보, 개인정보 유출 차단
 네트워크 접근제어 : 비인가자의 통신망 접속을 적절하게 조절하는 기술. 특정 보안기능을 적용한 후에 접속할 수 있게 하므로 네트워크 장애를 발생시키는 빈도를 줄임.
 악성코드차단: 악성코드 종류는 다양하다. 컴퓨터 바이러스, 웜, 스파이웨어, 트로이목마, 랜섬웨어 등이 그 예다. 스파이웨어는 PC에 몰래설치되어 사용자 정보를 빼간다. 랜섬웨어는 특정파일을 암호화하여 복구불가상태로 돈을 요구한다. 악성코드는 정보보안에 위해가 가는 존재다. 보안회사들은 애당 악성코드배포 원천 사이트를 차단해 감염위험을 사전차단한다.
각주
데이터 보안
컴퓨터 보안
정보
보안",139a5a9ac140f0e52615b175f6cb7faf38bd3d726b07de6dbf2a789775670e3f,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0001,,"[제목] 제로 데이 공격
제로 데이 공격(또는 제로 데이 위협, Zero-Day Attack)은 컴퓨터 소프트웨어의 취약점을 공격하는 기술적 위협으로, 해당 취약점에 대한 패치가 나오지 않은 시점에서 이루어지는 공격을 말한다. 이러한 시점에서 만들어진 취약점 공격(익스플로잇)을 제로 데이 취약점 공격이라고도 한다.
패치를 발표할 시간이 없기 때문에 제로 데이 공격이라는 이름이 붙었다.
제로 데이 공격 대상물이 되는 프로그램은 공식적으로 패치가 배포되기 전에 감행된다. 이런 프로그램들은 보통 대중들에게 공개되기 전 공격자들에게로 배포된다.
“제로 데이”라는 단어는 와레즈에서 공개일 이전 혹은 당일 배포되는 해적판 소프트웨어를 지칭하기도 한다.",f93a8f2176f963468af6929784e9cbe35810c6de1cd133e5148174fab9a66c45,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0002,,"[제목] 제로 데이 공격
공격 매개 요소 
맬웨어 제작자들은 제로 데이 대상물의 취약점을 여러 가지 경로로 공략할 수 있다. 예를 들면, 사용자들이 허위 (혹은 블랙햇) 웹 사이트에 접근할 때, 사이트의 코드가 웹 브라우저의 약점을 파고들 수 있다. 널리 사용된다는 점에서 웹 브라우저는 특히 더 대상이 되곤 한다. 해커들은 첨부 파일을 엶으로 인해 프로그램의 약점에 파고들 수 있는 SMTP를 통해 이메일을 보내기도 한다. 특정 파일 타입을 더 선호하는 공격자들도 상당히 많은데, 이는 US-CERT 같은 데이터베이스에 그들의 출현 빈도가 증가하는 것에서 알 수 있다. 악의를 가진 사용자는 멀웨어를 만들어 이런 파일 타입의 프로그램을 이용, 시스템을 공격하거나 기밀 데이터를 훔칠 수 있다.
무방비 시간대 
제로데이 공격은 무방비 시간대가 위협이 개시된 시점과 프로그램 제작자가 패치를 내놓는 시점 사이에 존재할 때 일어난다.",b498896790186ed421a2623b56a5aa35897045774080f62fd3a6294fa4964f71,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0003,,"[제목] 제로 데이 공격
바이러스에 있어서, 트로이 목마나 다른 제로데이 공격의 경우, 무방비 시간대는 다음과 같은 전개를 보인다.
 새로운 위협/대상 프로그램의 출현
 새로운 공격 프로그램의 발견과 연구
 새로운 해결책의 개발
 패치 또는 공격 프로그램을 잡을 수 있는 업데이트된 서명 패턴의 발표
 사용자의 시스템에 패치의 배포와 설치, 또는 바이러스 데이터베이스 업데이트
이러한 전개는 몇 시간에서 며칠까지 이어질 수 있으며, 이동안 네트워크는 이른바 무방비 시간대를 통과하게 된다. 한 리포트에 따르면 2006년의 무방비 시간대는 28일 정도로 추정하고 있다.
보호 
제로데이 보호란 제로데이 공격에 대항하여 대상 프로그램을 보호할 수 있는 능력을 말한다. 제로데이 공격은 개시된 이후에 며칠간 발견이 되지 않을 수 있다.",7779350e0cf363569d44a416cea28c10c149997169e2d0a28a988c8ec96ff421,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0004,,"[제목] 제로 데이 공격
제로데이 메모리 훼손 취약점을 제한하는 수많은 기술들이 존재하며, 그 예로는 버퍼 오버플로가 있다. 이러한 보호 메커니즘은 애플의 매킨토시 OS, 마이크로소프트 윈도우 비스타 Security_and_safety_features_new_to_Windows_Vista, 선 마이크로시스템 솔라리스, GNU/리눅스, 유닉스, 그리고 유닉스 계열 환경 등 많은 운영 체제에 존재한다. 마이크로소프트 윈도우 XP 서비스팩 2에는 포괄적인 메모리 훼손 취약점에 대한 약간의 보호 메커니즘이 포함되어 있다. 데스크탑과 서버 보호 소프트웨어 역시 제로데이 버퍼 오버플로 취약점을 완화시키기 위해 만들어져있다.
포트 노킹 또는 단일 패킷 권한 데몬의 사용은 제로데이 공격에 대항하는 효과적인 보호막을 만들 수 있다. 하지만 이런 기술들은 대량의 사용자가 참여하는 환경에는 적절하지 않은 것이다.",0b437f2fbf804edf1cff61c24a0cb70d2085eac3f2b411688d3768f67fca296e,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0005,,"[제목] 제로 데이 공격
화이트리스팅 기술도 제로 데이 위협을 효과적으로 막는다. 화이트리스팅은 좋은 것으로 알려진 프로그램 또는 기관의 시스템 접속만을 허가하며, 그로 인해 새롭거나 알려지지 않은 공격 프로그램은 접속이 차단된다. 화이트리스팅이 제로데이 공격을 막는 좋은 방법이긴 하나, HIPS나 바이러스 사전의 블랙리스트 같은 다른 보호 기법과 병행되지 않으면, 사용자에게 불편을 줄 수 있다.
제로데이 긴급 반응 팀, 또는 ZERT는 제로데이 공격을 막는 비 제작자 패치를 배포하기 위해 결성된 소프트웨어 엔지니어들의 집단이다.",c8a1e18bfa52af75b6090ee6554795e85e5a411285df502b3bfca2e3257e3184,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0006,,"[제목] 제로 데이 공격
제로데이 공격을 막는 또다른 방법으로는 제품을 업그레이드하기 전에 적당한 기간을 기다리는 것이다. 보통 소프트웨어 배포자는 제때에 공격이 일어났음을 사용자들에게 알리곤 한다. 그러고 나서는 업그레이드/업데이트에 패치가 포함된다.",5109eed253be1117c4051c7d04f73738f21d6b6710e173936281f589899d513f,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0007,,"[제목] 제로 데이 공격
윤리 
제로데이 취약점 정보의 수집과 사용에 관해서는 여러 가지 의견이 존재한다. 다수의 컴퓨터 보안 프로그램 제작자의 경우 취약점의 특성과 그것들이 개인, 컴퓨터 웜, 바이러스 등에 의해 악용되는 경우를 더 잘 이해하기 위해 제로데이 취약점에 관한 연구를 한다. 그 외에도, 몇몇 제작자들의 경우 자신의 연구 역량을 키우기 위해 취약점을 구매하기도 한다. 그런 프로그램의 예로는 TippingPoint's Zero Day Initiative 가 있다. 이런 취약점을 사고 파는 행위는 대부분의 지역에서 합법이지만, 그것을 발표하는 방법에 있어서는 많은 논란이 있다. 최근 독일에서는 사이버범죄 집회의 6조항을 포함하도록 판정을 내렸으며, EU의 정보 시스템 공격에 대한 프레임워크 결정 역시 취약점의 판매나 제작을 불법화할 가능성이 있다.",cd20ad85f75e093ca316c5ae4a54bab6b4dd00ea7af9d4dd06450f85190ce256,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0008,,"[제목] 제로 데이 공격
가장 공식적인 방법으로는 RFPolicy 발표 가이드라인을 따르거나 더 최근에 나온 OIS 보안 취약점 보고와 반응의 가이드라인 을 따르는 것 등이 있다. 일반적으로 이런 가이드라인은 취약점의 공개 전에 제작자에게 알리지 않거나 패치 제작이 이루어질 수 있는 적당한 시간을 기다리는 것을 의무화하고 있다.",c59586c1f4be6c611a0be84a436cd8f4ed233626b441cc3bdd8a4848e4f5c9c3,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0009,,"[제목] 제로 데이 공격
해적판 소프트웨어 
제로데이 와레즈는 대중에게 배포된 당일날 불법적으로 공개되거나 획득한 소프트웨어, 비디오, 음악, 또는 정보를 가리킨다. 공식 배포 전에 얻은 데이터의 경우엔 ‘네거티브 데이’ 또는 ‘-데이’ 라고도 한다. 제로데이 소프트웨어, 게임, 비디오나 음악은 공식 배포일 당일날 불법적으로 얻었거나 불법적으로 복사한 것들을 말한다. 이런 것들은 일반적으로 해커나 유통사의 직원에 의해 일어나는 일이다.
같이 보기 
 접속 제어
 침입 차단 시스템
 네트워크 접속 보호
 네트워크 접속 제어
 네트워크 허가 제어
각주",6e6888a05d4ce386d615b8810d5b72246f9cfa79a87439999a8f6782627537be,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0010,,"[제목] 제로 데이 공격
참고 
 Messmer, Ellen, Is Desktop Antivirus Dead? (영어) , PC World, 4월 6일, 2007.
 Naraine, Ryan, Anti-Virus Is Dead, D-E-A-D, Dead! (영어), eWeek, 12월 1일, 2006.",5aaa72f418402f84af22732abb95d0b9e6d89423c50845cb8e6507f2a2726ebf,
제로 데이 공격,,,v0,KR,ko,백과,0,본문,,제로 데이 공격,제로 데이 -v0-0000-00-0011,,"[제목] 제로 데이 공격
외부 링크 
 일반 취약점과 노출 데이터베이스 (영어)
 US-CERT 취약점 데이터베이스 (영어)
 제로데이 취약점 모음 (영어) by eEye
 프로그램들에 관한 권고 리스트 (영어) 현재 패치되지 않은 취약점들의 리스트, by Secunia
 공개 취약성 즉시 공략하는 ‘제로 데이’ 공격 확산 (영어)
 제로데이 공격의 예:
 공격자들 워드의 새 제로데이의 기회를 잡다 (영어) from InfoWorld
 파워포인트 제로데이 공격은 기업 간첩 행위의 결과일 수 있어 (영어) from FoxNews
 마이크로소프트 워드 제로데이 공격 경고를 선포 (영어) from eWeek
취약점 공격
컴퓨터 보안
네트워크 보안
와레즈
컴퓨터 바이러스",a7df8c534c2384ef439de9fd4d8be59ef92b615cbe5aedd3e94e7e8e000db0d3,
클라우드 컴퓨팅,,,v0,KR,ko,백과,0,본문,,클라우드 컴퓨팅,클라우드 컴-v0-0000-00-0001,,"[제목] 클라우드 컴퓨팅
클라우드 컴퓨팅()은 사용자의 직접적인 활발한 관리 없이 특히, 데이터 스토리지(클라우드 스토리지)와 컴퓨팅 파워와 같은 컴퓨터 시스템 리소스를 필요시 바로 제공(on-demand availability)하는 것을 말한다. 일반적으로는 인터넷 기반 컴퓨팅의 일종으로 정보를 자신의 컴퓨터가 아닌 클라우드에 연결된 다른 컴퓨터로 처리하는 기술을 의미한다. 공유 컴퓨터 처리 자원과 데이터를 컴퓨터와 다른 장치들에 요청 시 제공해준다. 구성 가능한 컴퓨팅 자원(예: 컴퓨터 네트워크, 데이터 베이스, 서버, 스토리지, 애플리케이션, 서비스, 인텔리전스)에 대해 어디서나 접근할 수 있는, 주문형 접근(on-demand availability of computer system resources)을 가능케하는 모델이며 최소한의 관리 노력으로 빠르게 예비 및 릴리스를 가능케 한다. 클라우드 컴퓨팅과 스토리지 솔루션들은 사용자와 기업들에게 개인 소유나 타사 데이터 센터의 데이터를 저장, 가공하는 다양한 기능을 제공하며 도시를 거쳐 전 세계로까지 위치해 있을 수 있다. 클라우드 컴퓨팅은 전기망을 통한 전력망과 비슷한 일관성 및 규모의 경제를 달성하기 위해 자원의 공유에 의존한다.",283897adf7d5fe5a28af1f2c1d7f5059d1f4e1de5e8c7944c7fe55932d116324,
클라우드 컴퓨팅,,,v0,KR,ko,백과,0,본문,,클라우드 컴퓨팅,클라우드 컴-v0-0000-00-0002,,"[제목] 클라우드 컴퓨팅
지지자들은 클라우드 컴퓨팅을 통해 기업들이 선행 투자 인프라스트럭처 비용(예: 서버 구매)을 없앨 수 있다고 주장한다. 그뿐 아니라, 단체들이 컴퓨터 인프라스트럭처에 시간과 비용을 들이는 대신 핵심 사업에 집중할 수 있게 한다. 또, 클라우드 컴퓨팅을 통해 기업들이 자신들의 응용 프로그램의 기동 및 실행 속도를 더 빠르게 할 수 있게 하여 취급 용이성을 개선시키고 유지보수를 줄여줄 수 있게 도와주며 정보기술(IT) 팀들이 유동적이고 예측 불가능한 사업 수요를 충족시키기 위해 자원을 더 빠르게 조절할 수 있게 한다. 클라우드 제공자들은 일반적으로 종량제(pay as you go) 모델을 사용한다. 관리자들이 클라우드 가격 모델에 적응하지 않을 경우 예상 밖으로 높은 비용을 지불할 수 있다.",73026d9705800e9fb7bf21397b37e5bc61a646defb6611ab5391dd30a49e27b2,
클라우드 컴퓨팅,,,v0,KR,ko,백과,0,본문,,클라우드 컴퓨팅,클라우드 컴-v0-0000-00-0003,,"[제목] 클라우드 컴퓨팅
2009년에 고용량 네트워크, 저비용 컴퓨터 및 스토리지 장치를 이용할 수 있게 되었을 뿐 아니라 하드웨어 가상화, 서비스 지향 아키텍처, 자율 및 유틸리티 컴퓨팅이 널리 채택됨에 따라 클라우드 컴퓨팅의 성장으로 이어졌다. 기업들은 컴퓨팅의 수요가 증가함에 따라 규모를 키울 수 있고, 수요가 줄어들면 규모를 낮출 수 있다. 2013년, 클라우드 컴퓨팅은 높은 컴퓨팅 파워, 값싼 서비스 비용, 고성능, 확장성, 접근성, 이용성의 이점으로 인해 매우 수요가 높은 서비스나 유틸리티가 되었다. 일부 클라우드 업체들은 매년 50%의 성장률을 경험하고 있으나, 초기 단계이기 때문에 클라우드 컴퓨팅 서비스를 더 신뢰할만하고 사용자 친화적으로 만들어야 할 필요가 있다.
역사",a96c3354013a371c9a64bc8fc518d5e078f02aa2c4bec4d231ff459c4a1b07f3,
